"","DATE","RENTED_BIKE_COUNT","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","FUNCTIONING_DAY","0","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","3","4","5","6","7","8","9","AUTUMN","SPRING","SUMMER","WINTER","HOLIDAY","NO_HOLIDAY"
"7257","07/10/2018",2167,0.667832167832168,0.36734693877551,0.378378378378378,1,0.612456747404844,0.443181818181818,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7258","07/10/2018",2270,0.673076923076923,0.346938775510204,0.27027027027027,1,0.602076124567474,0.349431818181818,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7259","07/10/2018",2255,0.65034965034965,0.326530612244898,0.432432432432432,1,0.567474048442907,0.178977272727273,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7260","07/10/2018",2069,0.624125874125874,0.295918367346939,0.378378378378378,1,0.522491349480969,0.0454545454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7261","07/10/2018",1608,0.601398601398601,0.36734693877551,0.189189189189189,1,0.55363321799308,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7262","07/10/2018",1519,0.582167832167832,0.377551020408163,0.256756756756757,1,0.543252595155709,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7263","07/10/2018",1385,0.562937062937063,0.36734693877551,0.135135135135135,1,0.520761245674741,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7264","07/10/2018",1160,0.548951048951049,0.387755102040816,0.202702702702703,1,0.522491349480969,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7265","07/10/2018",840,0.536363636363636,0.387755102040816,0.202702702702703,1,0.51038062283737,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"7266","08/10/2018",711,0.526223776223776,0.448979591836735,0.108108108108108,1,0.534602076124568,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7267","08/10/2018",390,0.515734265734266,0.530612244897959,0.148648648648649,1,0.565743944636678,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7268","08/10/2018",265,0.505244755244755,0.571428571428571,0.189189189189189,1,0.57439446366782,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7269","08/10/2018",192,0.5,0.602040816326531,0.0675675675675676,1,0.581314878892734,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"7270","08/10/2018",123,0.493006993006993,0.622448979591837,0.0810810810810811,1,0.583044982698962,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7271","08/10/2018",215,0.482517482517482,0.642857142857143,0.0675675675675676,1,0.581314878892734,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"7272","08/10/2018",503,0.477272727272727,0.693877551020408,0.121621621621622,1,0.595155709342561,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"7273","08/10/2018",1206,0.472027972027972,0.73469387755102,0.135135135135135,1,0.605536332179931,0.00284090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"7274","08/10/2018",2005,0.484265734265734,0.673469387755102,0.162162162162162,1,0.595155709342561,0.0994318181818182,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"7275","08/10/2018",1166,0.524475524475524,0.520408163265306,0.0945945945945946,0.958438925494171,0.569204152249135,0.289772727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"7276","08/10/2018",943,0.573426573426573,0.448979591836735,0.0675675675675676,0.918398378104409,0.577854671280277,0.420454545454545,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7277","08/10/2018",1117,0.624125874125874,0.397959183673469,0.175675675675676,0.935631018753168,0.593425605536332,0.585227272727273,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7278","08/10/2018",1238,0.646853146853147,0.316326530612245,0.0675675675675676,0.996958945767866,0.557093425605536,0.681818181818182,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7279","08/10/2018",1303,0.664335664335664,0.285714285714286,0.175675675675676,1,0.546712802768166,0.639204545454545,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7280","08/10/2018",1358,0.664335664335664,0.244897959183673,0.202702702702703,1,0.512110726643599,0.511363636363636,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7281","08/10/2018",1502,0.671328671328671,0.26530612244898,0.162162162162162,1,0.536332179930796,0.5,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7282","08/10/2018",1603,0.666083916083916,0.255102040816327,0.243243243243243,1,0.524221453287197,0.326704545454545,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7283","08/10/2018",2127,0.660839160839161,0.285714285714286,0.0945945945945946,1,0.544982698961938,0.224431818181818,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7284","08/10/2018",2787,0.627622377622378,0.397959183673469,0.135135135135135,1,0.596885813148789,0.0596590909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7285","08/10/2018",2150,0.597902097902098,0.428571428571429,0.243243243243243,1,0.588235294117647,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7286","08/10/2018",1838,0.582167832167832,0.459183673469388,0.297297297297297,1,0.591695501730104,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7287","08/10/2018",1788,0.575174825174825,0.489795918367347,0.351351351351351,1,0.600346020761246,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7288","08/10/2018",1636,0.562937062937063,0.5,0.148648648648649,1,0.595155709342561,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7289","08/10/2018",1196,0.547202797202797,0.561224489795918,0.0675675675675676,1,0.608996539792388,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"7290","10/10/2018",643,0.601398601398601,0.540816326530612,0.121621621621622,1,0.64878892733564,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7291","10/10/2018",144,0.601398601398601,0.581632653061224,0.202702702702703,1,0.667820069204152,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7292","10/10/2018",55,0.562937062937063,0.928571428571429,0.0540540540540541,0.190065889508363,0.752595155709343,0,0.128571428571429,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7293","10/10/2018",90,0.561188811188811,0.969387755102041,0.135135135135135,0.476431829700963,0.762975778546713,0,0.0714285714285714,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"7294","10/10/2018",82,0.561188811188811,0.938775510204082,0.27027027027027,0.348200709579321,0.754325259515571,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7295","10/10/2018",152,0.548951048951049,0.908163265306122,0.364864864864865,0.488089204257476,0.733564013840831,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"7296","10/10/2018",441,0.531468531468531,0.877551020408163,0.256756756756757,0.711099847947288,0.707612456747405,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"7297","10/10/2018",1220,0.526223776223776,0.857142857142857,0.432432432432432,0.604662949822605,0.695501730103806,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"7298","10/10/2018",2082,0.517482517482518,0.816326530612245,0.5,0.755701976685251,0.674740484429066,0.0454545454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"7299","10/10/2018",1097,0.520979020979021,0.73469387755102,0.445945945945946,0.822605169792195,0.650519031141869,0.193181818181818,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"7300","10/10/2018",792,0.520979020979021,0.622448979591837,0.554054054054054,0.990369994931576,0.608996539792388,0.244318181818182,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7301","10/10/2018",914,0.533216783216783,0.510204081632653,0.445945945945946,0.999493157627978,0.572664359861592,0.457386363636364,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7302","10/10/2018",1006,0.550699300699301,0.438775510204082,0.459459459459459,0.989863152559554,0.551903114186851,0.46875,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7303","10/10/2018",1015,0.561188811188811,0.438775510204082,0.486486486486486,0.997465788139889,0.560553633217993,0.528409090909091,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7304","10/10/2018",1041,0.555944055944056,0.438775510204082,0.378378378378378,1,0.555363321799308,0.321022727272727,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7305","10/10/2018",1171,0.550699300699301,0.448979591836735,0.527027027027027,1,0.557093425605536,0.235795454545455,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7306","10/10/2018",1363,0.552447552447552,0.438775510204082,0.5,1,0.55363321799308,0.210227272727273,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7307","10/10/2018",1775,0.54020979020979,0.459183673469388,0.418918918918919,1,0.55363321799308,0.176136363636364,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7308","10/10/2018",2514,0.524475524475524,0.459183673469388,0.418918918918919,1,0.538062283737024,0.0454545454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7309","10/10/2018",1723,0.508741258741259,0.510204081632653,0.148648648648649,1,0.550173010380623,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7310","10/10/2018",1489,0.496503496503496,0.489795918367347,0.27027027027027,1,0.529411764705882,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7311","10/10/2018",1445,0.484265734265734,0.510204081632653,0.162162162162162,1,0.529411764705882,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7312","10/10/2018",1255,0.472027972027972,0.561224489795918,0.121621621621622,1,0.539792387543253,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7313","10/10/2018",901,0.45979020979021,0.530612244897959,0.0810810810810811,1,0.515570934256055,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"7314","11/10/2018",707,0.449300699300699,0.540816326530612,0.121621621621622,1,0.51038062283737,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7315","11/10/2018",541,0.438811188811189,0.602040816326531,0.0135135135135135,1,0.527681660899654,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7316","11/10/2018",341,0.435314685314685,0.653061224489796,0.121621621621622,1,0.541522491349481,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7317","11/10/2018",218,0.428321678321678,0.724489795918367,0.135135135135135,1,0.560553633217993,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"7318","11/10/2018",145,0.426573426573427,0.704081632653061,0.121621621621622,1,0.551903114186851,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7319","11/10/2018",197,0.426573426573427,0.744897959183674,0.148648648648649,1,0.56401384083045,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"7320","11/10/2018",518,0.426573426573427,0.663265306122449,0.216216216216216,1,0.536332179930796,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"7321","11/10/2018",1233,0.421328671328671,0.663265306122449,0.135135135135135,1,0.531141868512111,0.00284090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"7322","11/10/2018",2000,0.433566433566434,0.571428571428571,0.418918918918919,0.985301571211353,0.51038062283737,0.125,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"7323","11/10/2018",1070,0.458041958041958,0.5,0.351351351351351,1,0.5,0.332386363636364,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"7324","11/10/2018",792,0.489510489510489,0.448979591836735,0.310810810810811,0.992904206791688,0.503460207612457,0.511363636363636,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7325","11/10/2018",926,0.515734265734266,0.36734693877551,0.581081081081081,1,0.47923875432526,0.647727272727273,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7326","11/10/2018",967,0.541958041958042,0.316326530612245,0.513513513513513,1,0.468858131487889,0.732954545454546,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7327","11/10/2018",1000,0.547202797202797,0.326530612244898,0.675675675675676,0.994931576279777,0.47923875432526,0.727272727272727,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7328","11/10/2018",991,0.545454545454546,0.326530612244898,0.662162162162162,1,0.47923875432526,0.505681818181818,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7329","11/10/2018",1054,0.538461538461538,0.397959183673469,0.5,1,0.519031141868512,0.309659090909091,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7330","11/10/2018",1284,0.552447552447552,0.36734693877551,0.391891891891892,1,0.512110726643599,0.278409090909091,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7331","11/10/2018",1685,0.541958041958042,0.36734693877551,0.486486486486486,1,0.503460207612457,0.15625,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7332","11/10/2018",2378,0.522727272727273,0.408163265306122,0.324324324324324,0.926001013684744,0.51038062283737,0.0511363636363636,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7333","11/10/2018",1614,0.505244755244755,0.438775510204082,0.27027027027027,1,0.512110726643599,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7334","11/10/2018",1389,0.489510489510489,0.469387755102041,0.027027027027027,1,0.513840830449827,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7335","11/10/2018",1398,0.473776223776224,0.530612244897959,0.202702702702703,1,0.529411764705882,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7336","11/10/2018",1221,0.465034965034965,0.561224489795918,0.216216216216216,1,0.532871972318339,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7337","11/10/2018",857,0.458041958041958,0.612244897959184,0.202702702702703,1,0.546712802768166,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"7338","12/10/2018",706,0.454545454545455,0.622448979591837,0.175675675675676,1,0.548442906574395,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7339","12/10/2018",531,0.444055944055944,0.642857142857143,0.162162162162162,1,0.544982698961938,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7340","12/10/2018",409,0.435314685314685,0.622448979591837,0.0810810810810811,1,0.529411764705882,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7341","12/10/2018",225,0.424825174825175,0.704081632653061,0.0405405405405405,0.990369994931576,0.550173010380623,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"7342","12/10/2018",168,0.41958041958042,0.724489795918367,0.148648648648649,1,0.551903114186851,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7343","12/10/2018",183,0.416083916083916,0.73469387755102,0.175675675675676,1,0.551903114186851,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"7344","12/10/2018",412,0.412587412587413,0.683673469387755,0.148648648648649,1,0.531141868512111,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"7345","12/10/2018",1142,0.403846153846154,0.744897959183674,0.0945945945945946,1,0.543252595155709,0.00284090909090909,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"7346","12/10/2018",1996,0.416083916083916,0.653061224489796,0.148648648648649,0.959452610238216,0.524221453287197,0.119318181818182,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"7347","12/10/2018",1106,0.461538461538462,0.510204081632653,0.108108108108108,0.891028890015205,0.508650519031142,0.321022727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"7348","12/10/2018",877,0.513986013986014,0.408163265306122,0.22972972972973,0.995438418651799,0.503460207612457,0.502840909090909,0,0,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7349","12/10/2018",959,0.538461538461538,0.387755102040816,0.364864864864865,1,0.512110726643599,0.653409090909091,0,0,"Yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7350","12/10/2018",1073,0.568181818181818,0.387755102040816,0.135135135135135,0.941206284845413,0.538062283737024,0.724431818181818,0,0,"Yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7351","12/10/2018",1110,0.587412587412587,0.36734693877551,0.202702702702703,0.943233654333502,0.541522491349481,0.735795454545454,0,0,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7352","12/10/2018",1187,0.59965034965035,0.326530612244898,0.189189189189189,0.919412062848454,0.525951557093426,0.690340909090909,0,0,"Yes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7353","12/10/2018",1322,0.61013986013986,0.336734693877551,0.283783783783784,0.964014191586417,0.539792387543253,0.579545454545455,0,0,"Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7354","12/10/2018",1488,0.606643356643357,0.346938775510204,0.162162162162162,0.970603142422707,0.544982698961938,0.417613636363636,0,0,"Yes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7355","12/10/2018",1902,0.596153846153846,0.397959183673469,0.22972972972973,0.984287886467309,0.569204152249135,0.227272727272727,0,0,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7356","12/10/2018",2618,0.561188811188811,0.469387755102041,0.175675675675676,1,0.577854671280277,0.0454545454545455,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7357","12/10/2018",1804,0.536363636363636,0.510204081632653,0.189189189189189,1,0.576124567474048,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7358","12/10/2018",1440,0.517482517482518,0.540816326530612,0.202702702702703,1,0.572664359861592,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7359","12/10/2018",1292,0.503496503496503,0.612244897959184,0.148648648648649,0.997465788139889,0.589965397923875,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7360","12/10/2018",1347,0.494755244755245,0.63265306122449,0.162162162162162,1,0.589965397923875,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7361","12/10/2018",940,0.482517482517482,0.673469387755102,0.0675675675675676,0.989356310187532,0.593425605536332,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"7362","13/10/2018",835,0.47027972027972,0.704081632653061,0.121621621621622,0.941713127217435,0.593425605536332,0,0,0,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7363","13/10/2018",739,0.45979020979021,0.714285714285714,0.027027027027027,0.927014698428789,0.586505190311419,0,0,0,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7364","13/10/2018",512,0.451048951048951,0.755102040816326,0.0675675675675676,0.891535732387228,0.591695501730104,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7365","13/10/2018",374,0.444055944055944,0.795918367346939,0.0945945945945946,0.804358844399392,0.598615916955017,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"7366","13/10/2018",226,0.435314685314685,0.806122448979592,0.162162162162162,0.780537252914344,0.591695501730104,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"7367","13/10/2018",148,0.428321678321678,0.826530612244898,0.148648648648649,0.729853015712114,0.591695501730104,0,0,0,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
